userHash,beginTime,latitude,month,location,label
405b52d9e5aecf8cf80ba909f815624f,2020-10-07 12:07:31,25.08,10,台北,0
40b7efb5b39695b270ae351cc76141e6,2020-12-18 05:13:41,25.02,12,台北,1
40df52393df9640b4f61dbe723882bfe,2020-09-09 19:22:41,25.04,9,台北,1
40f17fa8b47aa50c33f46c666928daa1,2020-05-04 21:13:29,25.07,5,台北,1
410459cf160c306482c45ac4bb6d4c85,2020-12-30 20:23:30,25.03,12,台北,0
4107547d6a7b59b8b3ca1fce52d24eb4,2020-12-12 10:40:57,25.01,12,台北,1
4115d55626f117c0947aebfe309287cc,2020-11-19 19:45:36,24.78,11,台北,1
411ae0f74461da73bebb21183daaf7f8,2020-11-07 10:49:35,22.57,11,高雄,1
412230e62f7125069a311c6e51250230,2020-07-27 23:55:26,25.07,7,台北,1
4124dcf9fd29b95a18bf553b191c87d7,2020-07-22 17:53:05,24.94,7,台北,0
414a1597edcefb0125c22c7f1eaeda62,2020-12-14 11:29:08,47.44,12,台北,0
4162c68c9973bfbb38df85a4d55173e3,2020-06-05 18:43:54,23.3,6,線上,0
4166f67c58e84d208bfff5b036024ec9,2020-10-12 20:29:23,24.99,10,台北,0
416c6d8d90a0158a773b200e7d0f55ce,2020-12-27 17:47:00,25.0,12,台北,0
417c617010c7f66846feefdf01c7c7ae,2020-10-06 20:27:55,24.95,10,台北,1
419afbd2d9daa9b27460c4642e3f12ee,2020-11-24 21:10:02,24.19,11,線上,0
41ad73a3d0407c7062d167f13242b4c4,2020-11-28 07:40:10,24.24,11,線上,0
41ae463e5e088a1fa9c318c6bd72b3eb,2020-11-13 08:58:38,25.06,11,台北,1
41b601c28f4a4d04e91ab8d85e776071,2020-08-22 12:40:36,25.08,8,台北,1
41bbd287df808fc9174794447dbba9cd,2020-12-30 16:46:17,24.18,12,線上,0
41e6304e79817939975ccd51c891fd85,2020-11-25 18:50:11,25.0,11,台北,0
41ea23ca21ac8bbe026a56969e3fe1e8,2020-10-04 16:42:56,22.71,10,高雄,0
41f688fb3f92cb4340aab6b55ef68b8e,2020-06-11 19:55:46,25.04,6,台北,0
4218c2f9249885af6c0ca5e018e2a54f,2020-11-27 12:19:38,25.06,11,台北,0
4222c4ecf74c9b3431c2a5493b91835a,2020-12-23 16:11:39,23.58,12,線上,1
422399bece6a7031500e3978c56db6a7,2020-09-12 06:33:50,39.92,9,台北,0
422f120d2e4edc60e65604084cd06706,2020-06-30 17:06:57,24.15,6,線上,1
42312d31bc478f4e3e22f87bf013f8b9,2020-05-17 17:59:19,22.6,5,高雄,0
4233c15678e56adf606c46ef0c5fc97c,2020-11-01 18:40:21,23.32,11,線上,0
423a8cf7eebc974ac1e0d2774c06de19,2020-04-18 19:51:04,23.01,4,高雄,0
425f85eb0ceb0ce85c448f1d2f10d7a1,2020-11-30 21:09:50,25.12,11,台北,0
426e63a5eb67effec082f3253b27d51d,2020-11-25 19:39:57,25.04,11,台北,0
42a5c32d126ff89d7e378d51ae64d491,2020-11-25 13:49:47,25.03,11,台北,0
42af4902130adbc5f85487a57f38818c,2020-11-10 19:59:47,25.06,11,台北,0
42af8fd9750d553a1ccdd74ccb7b6047,2020-07-21 19:17:28,22.46,7,高雄,1
42b128f7eb2bb6aa9cacd2b48b269e98,2020-11-29 11:59:35,24.96,11,台北,1
42d9468aecb3e0e702039e558e66d7c6,2020-09-29 10:22:19,25.04,9,台北,0
42dd35fb229d611b604819b0e7f056d3,2020-11-23 12:03:45,25.05,11,台北,0
42f0e7adf0909413cee0d99ca200f4b7,2020-09-29 02:17:25,26.08,9,台北,1
42f6968e2e7cf01e102255a35683fa6d,2020-11-24 19:35:40,25.05,11,台北,1
42fd8bf891a55f95f0059f4aa6ed2b45,2020-12-27 15:08:40,25.02,12,台北,1
4304477dc00a4a98497c8fb64b029b12,2020-05-31 08:24:37,25.06,5,台北,0
432bd2b1f550bd1d105c185b62f96911,2020-10-29 22:05:47,24.95,10,台北,1
432bf3f6f803d952c7b1fd282ab03762,2020-09-30 22:06:29,25.06,9,台北,0
43499458714d044ab63dfd6aad1a6501,2020-08-02 08:22:08,22.59,8,高雄,0
4365848daffa6636383b0b2ec372f529,2020-05-11 12:03:20,25.07,5,台北,0
4367b494509a915cbda8795c332c9210,2020-10-24 09:19:00,24.82,10,台北,1
43814dc3ccbbdde9fe61e373b81016f1,2020-12-29 18:25:20,25.03,12,台北,0
43822d845d4e24e559dbdd69114fb735,2020-07-31 05:44:50,24.79,7,台北,0
438395d0442118accadd6d3c4426efe8,2020-12-02 08:12:43,24.14,12,線上,0
4387aa39247abcc800b817513dcf2e4c,2020-09-12 17:52:30,25.02,9,台北,1
438bf4f4fe1df64630f3dcfbe619cea1,2020-11-24 18:12:18,25.04,11,台北,0
4392917af2522fb46b21131d7986622c,2020-07-26 11:13:51,25.13,7,台北,1
4394935640a6e1aa16481db8da8caa22,2020-12-22 17:41:11,24.13,12,線上,1
439c2753de54d30aa8999ef2a274c7ab,2020-08-04 19:42:25,25.05,8,台北,1
43a545f24384b6dffe768bf68470fd34,2020-11-21 07:22:22,22.62,11,高雄,1
43aa92c2517a45acb0eefcae25c4ed3c,2020-01-29 14:01:36,24.99,1,台北,0
43bf3ec339fa6b669ed1302574c95c67,2020-05-02 21:46:02,23.9,5,線上,0
43c204f97b348b8294d9c448e73d475a,2020-05-10 17:55:25,24.79,5,台北,0
43cc12c0c9c790595d345175c28ed269,2020-08-24 19:35:07,24.97,8,台北,1
43ddecf6c022a4c428d6a59b2bd16e4c,2020-04-17 15:45:15,24.81,4,台北,1
43f0e08e42095662f9cf79d551d8ec01,2020-12-28 20:19:22,24.8,12,台北,0
4403a9398fa842be3fe8c75cbbcf27a0,2020-12-01 11:22:57,25.08,12,台北,1
440b9b5dd5c4c5afc3e5a8444ac3a7c1,2020-05-30 20:36:28,25.02,5,台北,0
44159704738ed53f0e89c83cdc5208ac,2020-06-06 20:16:18,25.06,6,台北,1
441b0427fb724aebb45131705fa0bbb9,2020-09-29 21:35:31,25.09,9,台北,0
441b810c07618d612285a4cb90a32fe3,2020-05-02 19:03:02,25.02,5,台北,0
442d57eb8383eb8b59044bfc938dcf07,2020-11-02 07:27:02,24.13,11,線上,1
442f69e72bfd2d68129a0eb91f740498,2020-09-28 20:35:40,24.99,9,台北,1
4442d2b0949975fc7606cdce632f7965,2020-06-07 17:59:43,25.04,6,台北,0
4445bc3f0f58a0ee67b7104019a92940,2020-11-25 12:36:52,25.08,11,台北,0
44484694cd1de1ff2014b12f9949af45,2020-10-19 17:43:04,47.43,10,台北,1
444ea642efbc0d3d049528ecf8664bc6,2020-09-26 12:20:32,25.08,9,台北,0
445d83e4b2c961437f5a0bc19b32c6a8,2020-06-30 06:49:28,22.67,6,高雄,0
445f07a20edd0d9438d939540e052c7a,2020-11-05 08:18:40,25.09,11,台北,0
4462b1eb37fd12206f20e82b08ec61f6,2020-08-27 11:10:38,25.13,8,台北,1
44707c815eb54f3a82e02a332c67ac2d,2020-11-15 17:02:05,25.06,11,台北,1
44818daddf02818a33df830b2ec5163e,2020-12-30 21:05:15,23.18,12,高雄,0
4487d80c2be276d3f6b75fbfbf459410,2020-12-31 18:10:56,24.95,12,台北,0
4491d9284b851d6b3aa60402c44cfa0c,2020-12-31 18:48:02,25.05,12,台北,0
4496211ad275f3a79e608e027e15b154,2020-12-27 14:00:55,24.92,12,台北,0
449af13e4eba32acdfbeb8ef902a419b,2020-12-13 15:40:44,24.8,12,台北,1
44c2c9861e18b82425cd0979be48c019,2020-11-10 20:26:50,24.91,11,台北,0
44c6c8fee96f12e24baf6182b50cc0fc,2020-11-05 07:04:50,24.97,11,台北,0
44d0d3fc8eb5216356565a722d0f2c12,2020-12-31 21:30:11,53.34,12,台北,0
44f63382b75dc11b24d75c6526b4eb45,2020-06-04 12:27:40,25.05,6,台北,0
44f9d40e39f76b9342ba4a7200f77f20,2020-04-18 05:51:32,24.95,4,台北,0
4505f8e1ce0e5736bf413549761adb08,2020-12-12 19:46:18,23.13,12,高雄,0
45076fcf4eca98b0b5699efed6eaec52,2020-12-20 18:50:14,25.0,12,台北,0
450b53ef851ecb381ad461c871e9bc1f,2020-12-30 07:24:08,24.18,12,線上,0
450bc13f753a3baf81def917f18d16eb,2020-07-27 05:47:16,25.07,7,台北,0
4515b430f9b4bc451e80e38b9ad0ae78,2020-10-24 19:38:03,22.99,10,高雄,0
4526875b80f650445709ddf4a31d5bb8,2020-08-09 16:42:56,23.98,8,線上,0
452c4517fe65048b848c195641d00b85,2020-06-05 19:42:25,25.03,6,台北,0
45379aceb27a4c56a89c0c202e67853f,2020-10-24 16:21:01,25.18,10,台北,0
453e9c064f2524f4c015728ff3989573,2020-11-30 18:21:43,24.18,11,線上,0
455d764603684a24e527601bfd91c8c3,2020-05-03 16:46:12,25.01,5,台北,1
455d831e2d0c1daecb59f4b57cb8560c,2020-11-28 20:03:41,25.09,11,台北,1
4565a765cafb115310e7914b1cbdd1a4,2020-02-02 11:03:30,24.14,2,線上,0
456e109857ae11115b647254d015200e,2020-09-14 18:48:29,25.04,9,台北,0
45781a4f3f1a9aaa32b2380fa228c80b,2020-12-26 21:18:52,23.49,12,線上,0
458b1ad349af27f6d62fb25776e86957,2020-07-13 17:56:47,23.0,7,高雄,1
4594181cd04136cdcbf62a9c76b920ef,2020-09-16 14:01:53,25.09,9,台北,1
4599819b3f5fdf5b39182505a174bdd2,2020-12-31 21:30:40,53.34,12,台北,0
45a777bdc53e7b4282c284f3b9ed5555,2020-09-27 18:01:34,30.69,9,台北,0
45afddc02ef996d406ae8a2d59571635,2020-12-26 08:30:53,24.24,12,線上,1
45b9142605b780eb68bd92c8c9babd51,2020-11-15 17:13:05,24.14,11,線上,0
45be04ceeded2bbcbcc9b859372cc28e,2020-11-08 14:31:14,25.09,11,台北,0
45c536f4d98df723916638702fe9e9aa,2020-12-26 05:16:33,25.13,12,台北,1
45d15dc4e6d261ac9f44e2e7507ab53a,2020-05-03 11:01:19,25.08,5,台北,1
45dfa7bfe8048968c7bee772b482b250,2020-06-05 12:52:15,25.07,6,台北,0
45e88f14f497777b97f99dc530f86f6f,2020-11-30 12:16:17,24.24,11,線上,1
45f3197d59ade3220101c75bd9f41e2c,2020-05-24 07:02:15,25.03,5,台北,1
45f431a5fe8a1d82f34162b538cbd681,2020-12-24 20:40:37,22.66,12,高雄,1
45fc11d001442ba55fd1b477012c3968,2020-06-02 19:42:18,25.01,6,台北,1
460127fa1923617fcd850e63790c4534,2020-10-04 21:26:42,24.99,10,台北,1
461ae931aed2182363703bf5b3e14109,2020-12-29 19:13:36,22.61,12,高雄,1
4646fbb3d5483db918517db767e034ca,2020-12-30 19:32:08,25.05,12,台北,1
46478e18aac470fd24bab06cacffe3a1,2020-08-31 17:45:28,22.99,8,高雄,0
4658fe5b5f9bd884baaa651fd6841455,2020-06-25 08:03:53,23.72,6,線上,1
4670abaef47b7a51779ee544296f2c3a,2020-06-04 17:22:19,24.89,6,台北,1
468d3be07700872d3743ffb08db72956,2020-09-24 07:53:55,25.04,9,台北,0
468f36c1336f9bb0e554591c053915f9,2020-03-22 16:59:47,25.16,3,台北,1
46a09556ebdce88af2f9060157cdcd08,2020-08-05 21:14:58,24.93,8,台北,0
46a8ab778b27bc4eae519784c6fac7c1,2020-01-20 10:45:45,23.1,1,高雄,1
46bd9395e5ada77720f9624447395408,2020-12-17 17:20:50,25.04,12,台北,0
46c45f0a99dc95e3335c09d64b720c50,2020-02-05 17:58:51,22.56,2,高雄,0
46c735c3f801b7130386c6e01edd37e1,2020-04-17 10:00:16,25.05,4,台北,1
46d28e27051b903e20760af60f10d259,2020-09-11 22:21:07,25.01,9,台北,0
46da26672c78d0f4e85049f571ad87d2,2020-12-01 19:02:24,25.14,12,台北,1
46de9424a83e45933af764ce0e922d25,2020-12-31 07:32:11,22.64,12,高雄,0
46e1ac4f0cd68e0e6e1b7db5b91a48b7,2020-01-10 12:22:20,25.06,1,台北,1
46ed637ea22c8ba86e1ffa01cddb944b,2020-12-12 09:05:35,25.07,12,台北,1
47000028822c23cfc92dd180573dc0aa,2020-10-27 18:07:10,22.99,10,高雄,1
47044adf3c090c9b4a9b5b3efc421a1a,2020-12-27 13:22:21,25.07,12,台北,1
472e6e69c0e5ce0f7c5a59eb5bf9483b,2020-10-31 09:52:27,25.03,10,台北,0
47330967459bc07ea287eb1d576666cd,2020-12-27 14:42:15,25.02,12,台北,1
474a6db6500a027c873235c823ad3191,2020-05-01 11:17:23,25.01,5,台北,1
4767cce3d9c23c89539f4a3417bca085,2020-09-17 22:30:16,25.11,9,台北,0
476fd71e1fd5a1b198aae03ef557cdda,2020-06-25 18:46:17,23.85,6,線上,1
47788a5f5e250df3a4a4028007f62e2f,2020-09-02 23:02:22,25.06,9,台北,1
47a251192189b1e1ee2893d9a3357f54,2020-10-30 11:43:53,25.08,10,台北,1
47bb8e0a347a710ba095e0f83cd3d016,2020-11-29 00:00:12,23.02,11,高雄,0
47c0261b7dae83be8884b3a415efefb2,2020-12-31 22:02:11,24.09,12,線上,0
47c3de7aa8a8b04e40802a1eb4698f1a,2020-12-31 19:34:19,1.44,12,高雄,0
47d17c644a945b4df545437b40b2162d,2020-12-20 15:47:20,24.41,12,線上,0
47d3097750f62f7c31ec41d4b30335a9,2020-10-27 17:16:57,25.0,10,台北,1
47dcba10572b8bddafc0a7b83781e6ea,2020-12-06 17:35:24,22.61,12,高雄,0
47e2ea3e60a3b2649160aa9b006b4916,2020-05-29 18:56:12,29.22,5,台北,1
48144914b8c399174b233c9a3bcc7626,2020-10-17 08:59:59,25.03,10,台北,0
4814e2afc71cefae266a3636bb67adea,2020-07-29 07:17:40,23.71,7,線上,0
481f03b5b277e8d76fa9f2591175c404,2020-11-28 22:57:59,25.03,11,台北,1
48200d57d06cf5e9c43df7847d8ce927,2020-12-28 17:01:59,26.15,12,台北,0
482ce6e1620d7e4a6d883dfc2a41a7f2,2020-09-12 09:45:27,23.12,9,高雄,1
4832bf7fcf5c24bbd38d361d1a7904c2,2020-03-03 17:59:34,22.67,3,高雄,1
4834787beb55f23792753cc313c8273d,2020-11-21 07:44:22,24.31,11,線上,0
483d42dec26acc8cb77ab6f19f4657d6,2020-12-12 23:40:01,24.98,12,台北,1
484c503df143c2c3f7a364e142d0931a,2020-12-25 17:14:19,24.44,12,線上,0
4861e280f43d6dbfd6d4ac2e5ad18e7a,2020-08-16 05:46:31,25.05,8,台北,1
486f493276a6af0e9a2a3c7dc34adb60,2020-09-28 16:11:02,24.46,9,線上,1
487c0b16bb264de79993600009fe5270,2020-03-03 14:49:19,22.67,3,高雄,1
48891ec452e4c32e9d4d719868f23b38,2020-05-11 11:38:00,25.04,5,台北,0
48ab057d415bcda6dc7fa34260726b95,2020-06-25 20:15:43,23.98,6,線上,1
48b25af44a4c12736bf463f7ea35650f,2020-10-31 18:46:20,25.03,10,台北,1
48bee061450ce3ce144f96b63c215466,2020-11-24 21:20:08,25.08,11,台北,0
48c11dc657294d8d4d314c6f5999ac0e,2020-05-03 14:27:10,25.02,5,台北,0
48c12d726f7460e4212532bf80ba4205,2020-10-31 22:04:11,24.99,10,台北,1
48cac9a24e02d548484421d7626dd628,2020-11-03 10:37:04,42.14,11,台北,0
48e87be8fff0552071cee0ab94039f76,2020-12-30 16:07:56,25.06,12,台北,0
48e96e48e6e856306c24dfbc174ae05d,2020-12-13 20:57:35,22.75,12,高雄,0
48f61c6f6ffc8151005c24809625edfb,2020-11-15 20:30:42,23.11,11,高雄,0
490cc4be092a0565fa0dc7b54b818798,2020-12-27 17:38:49,25.06,12,台北,0
49143907c5bdde21159ab08108eb6577,2020-03-11 22:27:51,23.97,3,線上,1
4927b82626bbd4810a5eab094cfeaf08,2020-04-16 20:49:22,23.0,4,高雄,1
493329cf1b15f84b19e084e5f7eb1a33,2020-09-06 20:34:52,25.05,9,台北,1
493bb8967d7f65e2f24259087f3b0173,2020-11-19 12:55:42,25.06,11,台北,1
493dcd80725aebb5219712510b57def0,2020-10-31 19:11:28,25.05,10,台北,0
4946283572b424bb62c83738ef1dfa50,2020-07-18 17:41:53,25.09,7,台北,1
49484f8370c4c63b73cc5eb8abaa438a,2020-11-12 17:10:09,25.12,11,台北,1
4948bf69278a59c1343a349213fe60c0,2020-09-27 19:39:33,25.0,9,台北,0
494adb596ca13f76ded8ec2c56990f9a,2020-10-05 07:07:37,24.1,10,線上,0
495990d8202afd5f7ac8eab61b1e2ee0,2020-09-26 08:24:31,24.89,9,台北,1
4959a367eecec1af2c9f3d9f8b2f173f,2020-11-27 20:12:40,24.91,11,台北,0
4960fbf68e3423b2df55ea876b84ca9f,2020-12-30 19:20:07,24.41,12,線上,0
496428f65b422f9516347914237627f7,2020-11-19 18:24:06,23.31,11,線上,1
496b27cbcc45193ed740e7c138f5b353,2020-12-01 07:41:35,22.98,12,高雄,0
49937f8df46455d88cbe3a6a0fee7e1d,2020-06-11 21:17:17,22.99,6,高雄,1
49a95d57e2f8d8a0034928af320a5079,2020-11-29 10:22:19,25.02,11,台北,1
49add006f3d13858a66d678b570a9a28,2020-11-18 20:52:17,25.11,11,台北,0
49b56f530fd3e51f4a760f32af833c74,2020-12-25 07:44:55,22.66,12,高雄,0
49c0f615466d180165425d0a3517ca8d,2020-12-28 21:27:05,22.67,12,高雄,1
49d2fb7c6fffdcca182a88a6624f4cd2,2020-11-01 18:11:35,25.06,11,台北,1
49e6315a26d54b3027be4873905dbe2f,2020-05-26 20:35:11,24.78,5,台北,1
49f6d97e308517654bd96a00466043f3,2020-06-02 18:20:36,25.0,6,台北,1
4a1003022b97a06b36623a2bac83d552,2020-09-23 17:34:43,25.04,9,台北,0
4a29a3bbb619618cc16c1922b0cccdd2,2020-11-30 12:08:46,22.65,11,高雄,1
4a2f2f283786a5c55ac5949c3037f535,2020-12-09 16:41:05,24.25,12,線上,1
4a3066712473549f698f095ef94ea9bf,2020-08-14 18:43:36,23.02,8,高雄,1
4a3137436e6b104915abc238e0994523,2020-09-21 16:19:30,25.05,9,台北,1
4a32f19050251ec9d735484737f80c4b,2020-11-30 22:20:59,25.09,11,台北,0
4a39eb28a063cc57718afcff083e6e7f,2020-11-26 14:09:18,25.06,11,台北,0
4a4972d9c7858bfc08ceaa4f700ea009,2020-08-05 17:39:29,25.06,8,台北,1
4a5511d67d34e8452f9ecd6d22d74f15,2020-10-17 09:12:53,22.98,10,高雄,1
4a592376e3685bc1f6c39ddc2d9dc2d0,2020-11-23 13:13:05,25.02,11,台北,1
4a7335f27326aa23fd767fe053af23e8,2020-09-06 12:54:27,22.44,9,高雄,1
4a8e5d2ae550adccbaca283d61e29244,2020-10-07 21:04:21,24.94,10,台北,0
4a9098e339b179e2f6c863c90a793b98,2020-07-03 19:15:12,22.65,7,高雄,0
4a9483194b2c0188b3aaea0b0c2c0f0e,2020-12-30 07:29:45,24.15,12,線上,0
4a9b1c6f28b7005cd23e742f4a4b165f,2020-11-26 12:05:06,25.03,11,台北,0
4ab248578deddb7d1f43817fd7da58e2,2020-11-19 08:07:20,25.04,11,台北,0
4abd15e456731a7682da766053ac99f9,2020-12-27 14:30:36,24.96,12,台北,0
4ad2bffb99389a4be1c68e73e1e63f4c,2020-06-04 20:58:59,24.63,6,台北,0
4ad4bd83f319c5ee3dcb84bb74f0c340,2020-11-12 13:13:09,25.04,11,台北,1
4ae236385fb049c0c538b5a7dc62deaf,2020-08-14 17:10:53,22.37,8,高雄,0
4ae5916bc413fa96fb77b27b1e297df3,2020-11-25 14:04:22,25.02,11,台北,0
4ae894160fbddac92f9b4ac0054a756d,2020-06-06 17:30:47,39.9,6,台北,0
4b1de7e90f1ac8c2d7a5cb8dfd462b52,2020-11-03 19:49:24,22.66,11,高雄,0
4b23c8ed32dcb07983b3dd1b128f6850,2020-11-17 19:12:57,25.03,11,台北,0
4b25d5e489d0b304aba913d48521fce3,2020-05-15 19:30:40,25.06,5,台北,0
4b36d5b9b58710214c5d13da3f442e98,2020-09-29 07:40:37,24.99,9,台北,0
4b3bf3bec51f13fd7cc7d0a90967520e,2020-08-14 22:00:53,22.31,8,高雄,1
4b50bfafc93c13a1a5f16a2c94ced537,2020-10-15 10:45:08,25.03,10,台北,0
4b75ab0e39ed8a13a304a3c576c68801,2020-11-02 10:02:49,22.65,11,高雄,0
4b789f854d297bc711a6b408e50e747b,2020-08-05 07:36:28,25.07,8,台北,0
4b7ef21fe21954751b8af1c84e7da0a3,2020-06-05 08:56:31,22.99,6,高雄,1
4b90ff31e138d6fbf718a391b856b0af,2020-12-18 09:01:09,25.05,12,台北,1
4ba3920416a74e1fbf3d5146c38d38fa,2020-10-27 11:36:40,25.06,10,台北,1
4ba57b221214d5aad9e877bc25b6d554,2020-01-16 14:55:31,24.59,1,台北,0
4bbad5acfa36e3785dbe0fa64e313f22,2020-11-19 22:37:35,25.05,11,台北,0
4bc4ed2962cac66fb452e8ea8283bdd9,2020-09-08 07:48:38,24.78,9,台北,1
4bd3ff8e63276d2dc447ff7c2c4c7cb4,2020-09-28 22:40:49,25.03,9,台北,0
4bdb67c154990596a39bae717f6e7b40,2020-11-30 08:16:15,25.0,11,台北,0
4bdfd3d2ce216df386626cdc3f0de04d,2020-11-23 19:16:08,25.06,11,台北,0
4c3ff5eb84317135ab96dfd5fda91333,2020-11-30 19:47:28,25.05,11,台北,0
4c4677c0b877a8cb5e6968157bbb3024,2020-12-07 16:15:06,30.38,12,台北,1
4c59c06814e949464ffaaac7f27d6797,2020-12-02 12:41:13,24.11,12,線上,0
4c684116426298d56d5d217a9de0d70b,2020-09-30 20:40:14,25.08,9,台北,1
4c7101ad6fe6cc0632d95e67353b9d5c,2020-12-31 19:30:11,24.8,12,台北,0
4c814fa3b7fb5fb885a9c56b4ec0d1de,2020-12-26 21:47:29,25.09,12,台北,0
4c85b3376678d9facfdc6f0f1763285f,2020-08-08 07:17:01,24.12,8,線上,1
4ca71694b00a23d32b0a316a26d86f0d,2020-11-23 17:02:10,24.8,11,台北,0
4ca9e6d6144cf3a72f8f678b0d219ed5,2020-01-01 08:21:46,25.0,1,台北,1
4cad305083dfe9e072b84b30b096944c,2020-11-09 08:03:10,25.08,11,台北,0
4cce5d795f53122c6fab82299fc685c8,2020-12-28 21:53:37,25.0,12,台北,0
4cdc66f114a3e91ea9d24c66ab01949d,2020-11-11 18:34:57,25.07,11,台北,1
4cdc88b16d78df0771842e276be4dc72,2020-12-31 21:17:39,25.06,12,台北,0
4ce7d58239f5bdad5d72c2352e54feed,2020-11-02 16:39:59,24.69,11,台北,1
4cf5ad971bad95ca93e9e79474b5da83,2020-09-29 22:24:22,25.11,9,台北,0
4d370fb365c8bfa9be69a53b05b557f3,2020-08-02 18:07:24,25.0,8,台北,0
4d4230468930232b20ce160901bdc197,2020-06-12 10:52:26,22.99,6,高雄,1
4d60540e1764aadc7ca5c1674d5b15a4,2020-10-11 16:00:32,25.03,10,台北,0
4d71952438e1bc4abc585583dbbd49f1,2020-11-29 15:32:36,25.04,11,台北,0
4d7554e03895eb85e61ae1eb4bdb03de,2020-09-30 17:37:09,25.07,9,台北,0
4d83352cd4f3cc45bee0aa24149945ae,2020-08-07 19:06:07,25.03,8,台北,1
4d9852bb5e157c41dab7de5db7c47a33,2020-09-21 07:43:55,25.01,9,台北,0
4d9edd6c0641e12dfc37606d64ed3119,2020-11-02 21:42:37,24.94,11,台北,0
4dca4dbca4c84722b2792e6c5bfdbf74,2020-07-11 19:54:17,25.03,7,台北,0
4ddb8344ced93469c6272d35301555c1,2020-10-10 13:33:10,24.26,10,線上,1
4de85772353e789cbcfd348dcb14dd85,2020-12-17 19:59:56,25.06,12,台北,0
4e08757d6c8a7b57ac25ab9385eddfa2,2020-09-23 11:34:17,24.78,9,台北,0
4e0a751848e06e6f35ce4d6a9df2c3bf,2020-09-25 06:10:52,25.05,9,台北,0
4e1393d8553f5df8c708006fb3d61777,2020-09-25 08:16:30,25.13,9,台北,0
4e20aed1bb44ceb7cd881353fed24c55,2020-12-25 08:27:02,24.21,12,線上,0
4e23245bb68575e284b08070b2a24555,2020-12-27 17:47:02,24.94,12,台北,0
4e3b8a7e4de6fd4c02946e42cdbbde62,2020-12-31 16:32:02,25.02,12,台北,1
4e65018c4269c3b9b195a1aff16c2208,2020-08-18 15:45:12,22.99,8,高雄,1
4e6724c35c5d08275b456e9f5ec5739d,2020-11-29 15:50:09,25.04,11,台北,0
4e695c5cc60f3ff70c3db3f5cfaf3a58,2020-10-24 07:26:11,24.2,10,線上,1
4e6b759fe26d409475bdac9c70419891,2020-11-25 06:23:19,24.98,11,台北,0
4e7da4dc09f44e7d901e8979e9c56ff2,2020-10-29 08:16:53,22.61,10,高雄,1
4e8d2883067b71444af5c93eb716b648,2020-05-29 08:12:49,25.09,5,台北,1
4e909d179acbf46e0d6d9a5b7ea265a9,2020-05-23 17:04:51,24.06,5,線上,0
4ea1648125f8d24f27fc24f135f3c0e6,2020-11-17 22:12:00,25.08,11,台北,0
4ea486568b373ba5a50d5dbd49309f1d,2020-12-28 20:10:08,24.81,12,台北,0
4ebcefb389f9bdc92d2b93d3272bc234,2020-11-27 16:37:13,25.06,11,台北,0
4ec2465775bd189f57c02c1419cb7784,2020-11-21 08:27:22,25.06,11,台北,1
4ec24ae4f646e7bdbb4c62b373df1b0e,2020-11-29 08:27:59,25.07,11,台北,0
4eca89c2314ec0e8c6043741061537c2,2020-05-27 12:15:23,25.05,5,台北,1
4ed12e8239a3c9428d99eaa5067ffbd5,2020-07-14 20:10:28,22.67,7,高雄,0
4ed8937b51059fac26c935812acd7a81,2020-06-03 18:48:14,25.03,6,台北,0
4f0f3e58634f4c6e8b27ced1101410a7,2020-11-30 08:30:56,25.07,11,台北,0
4f1796881cf8f2626b96ecd153039d82,2020-04-11 16:42:00,22.91,4,高雄,1
4f1e340b96975541eb7e29d849524c50,2020-11-14 17:05:58,24.19,11,線上,1
4f3e8c9c720ac04546788c861dd3926c,2020-12-30 20:54:46,25.08,12,台北,1
4f686990330a2c0375463b59cab3e872,2020-12-31 22:18:04,24.82,12,台北,0
4f6cde8377ef03eb58a3cfaf363ae8b3,2020-09-15 11:00:24,25.04,9,台北,0
4f6eed7114b909c9ed6d5a2bba959491,2020-04-16 20:46:04,32.06,4,台北,1
4f6f75526439e6ac2b85604407357331,2020-11-22 18:00:00,25.14,11,台北,0
4f7374068e2578e99727da4a2bd914af,2020-11-27 09:35:03,25.07,11,台北,0
4f7ba09a1b02d71da34d04e77da0b674,2020-12-28 19:50:17,25.05,12,台北,1
4f80f95fec4df13e5dce3ca20c490cb3,2020-11-23 21:19:52,25.11,11,台北,0
4f89703610e306a8abc5eb6d6b6a0f18,2020-12-27 19:03:39,24.96,12,台北,0
4f8c4477bb3d35fdc8cda42a25a994b1,2020-07-21 21:42:15,25.08,7,台北,0
4fa42a4261ca48ee11b4a586f2581283,2020-06-04 19:01:34,25.03,6,台北,0
4fb17ddf76531173c68c1a78de93f906,2020-11-29 14:55:30,25.07,11,台北,0
4fbef9dfc7cd7241af0a2d601bb62af0,2020-12-15 14:13:54,24.97,12,台北,0
4fc280aad0622c401dbd89e37cf025a8,2020-06-30 19:21:57,23.46,6,線上,1
4fecc0a861e13152a11cb9893f7c53c9,2020-11-02 05:24:53,25.04,11,台北,1
4fee8ba0797f3f1587c55c1e17e0889c,2020-11-18 20:32:33,25.04,11,台北,0
4ff6b30b881474f64306160c0fcd5805,2020-12-10 16:21:01,22.61,12,高雄,0
500cbd7e50dd9094a584dc27d9ebaa55,2020-11-28 14:11:38,25.1,11,台北,0
50200e417c9e9aec64a1179cf1a634de,2020-10-07 12:30:01,25.08,10,台北,1
5021efbaf29e5a962dac69192945f3b8,2020-12-26 09:54:34,25.06,12,台北,1
